"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2838","223253_at","EPDR1","54749","ependymin related 1",-0.0787717119114006,8.63654085612934,-1.21267862380911,0.259874131448508,0.46664475579433,-6.38268000001608
"2839","223261_at","POLK","51426","DNA polymerase kappa",0.0965522744752381,7.98562056876212,0.652864434114102,0.532168261805762,0.710308735789432,-6.90483163022231
"2840","223264_at","TLNRD1","59274","talin rod domain containing 1",-0.062932151089047,9.92705135298349,-1.17843575837869,0.272512793188309,0.480294603757116,-6.42146768032989
"2841","223268_at","C11orf54","28970","chromosome 11 open reading frame 54",0.165904540445148,9.58597151804188,2.12281330568423,0.0665631493013272,0.197795252716097,-5.14220586753764
"2842","223269_at","POLR3GL","84265","RNA polymerase III subunit G like",0.153351135916118,9.03323956006968,2.29948383676495,0.0505390933017417,0.16793731158449,-4.87229338839707
"2843","223273_at","GON7","84520","GON7 subunit of KEOPS complex",-0.0756378980143122,9.26718056631287,-1.19858365759908,0.265016663223003,0.471354512820426,-6.39873902710259
"2844","223276_at","SMIM3","85027","small integral membrane protein 3",-0.0232160297848658,8.67854505127706,-0.485836402200077,0.640121439559307,0.792920565112266,-7.0069120187958
"2845","223282_at","TSHZ1","10194","teashirt zinc finger homeobox 1",-0.0707183471141732,6.97357166133773,-0.608176403572334,0.559950901587397,0.732486539116878,-6.93483335881247
"2846","223288_at","USP38","84640","ubiquitin specific peptidase 38",0.0644274124212743,9.21055266220871,0.760325489076453,0.468891866538569,0.657152146379701,-6.82497750874079
"2847","223298_s_at","NT5C3A","51251","5'-nucleotidase, cytosolic IIIA",0.0022440517945288,10.7181113805935,0.0458528040443815,0.964552470649956,0.983098712910073,-7.13577487028003
"2848","223301_s_at","CCDC82","79780","coiled-coil domain containing 82",0.071048151482854,8.60426246105686,0.588280169030797,0.572587331099415,0.741877857196365,-6.94756795662616
"2849","223310_x_at","PNPLA8","50640","patatin like phospholipase domain containing 8",0.132716738329044,9.93467812070991,2.21882505112024,0.057315711300826,0.180913922278702,-4.99614350593202
"2850","223311_s_at","MTA3","57504","metastasis associated 1 family member 3",0.0236994692546411,9.48370795606915,0.37743626382309,0.715674150922207,0.839071518063326,-7.05801204626518
"2851","223315_at","NTN4","59277","netrin 4",0.0359587163347488,6.80642028205365,0.218400245712907,0.832590298354622,0.909394860307646,-7.1103630631861
"2852","223320_s_at","ABCB10","23456","ATP binding cassette subfamily B member 10",0.0284296944496152,9.13599650627448,0.457252459009359,0.659661215440667,0.805975161060527,-7.02157215487405
"2853","223327_x_at","GOLGA2P10","80154","GOLGA2 pseudogene 10",0.033290764011447,10.139247113245,0.610354171042117,0.558577634404763,0.732155137208637,-6.9334160217549
"2854","223339_at","ATP5IF1","93974","ATP synthase inhibitory factor subunit 1",0.0593295559730844,8.63158643884757,0.972459078703313,0.359327685090209,0.566991869365029,-6.63744086210875
"2855","223340_at","ATL1","51062","atlastin GTPase 1",0.123200010947743,9.76715170885262,2.39482852389381,0.043552769673343,0.153945459167724,-4.72480573267189
"2856","223341_s_at","SCOC","60592","short coiled-coil protein",0.123317650972627,9.24147313221921,1.56165807920522,0.157025757218216,0.339784607210931,-5.94806968269986
"2857","223349_s_at","BOK","666","BCL2 family apoptosis regulator BOK",0.099780490480887,7.35512397407141,0.861068178147185,0.414282991769045,0.611901437915977,-6.74066097400652
"2858","223362_s_at","SEPTIN3","55964","septin 3",0.155000331253504,9.54326460070316,2.88906460143341,0.0202468499206419,0.0943359631975123,-3.95081803612015
"2859","223370_at","PLEKHA3","65977","pleckstrin homology domain containing A3",0.0959278310918972,8.82241751371735,1.76421868016888,0.115733917328278,0.280250542008563,-5.6690177546237
"2860","223374_s_at","B3GALNT1","8706","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",0.0970997992975633,8.80644716228133,1.44468115375343,0.18658104161081,0.377654403645636,-6.10104419055414
"2861","223381_at","NUF2","83540","NUF2 component of NDC80 kinetochore complex",-0.0433851715368636,10.0079298346286,-0.55583394152395,0.593537397037059,0.756775184695381,-6.9674998613089
"2862","223384_s_at","TRIM4","89122","tripartite motif containing 4",0.154374175963561,8.28907701382355,2.32546287069493,0.0485312218157822,0.164054088478761,-4.83221302029501
"2863","223391_at","SGPP1","81537","sphingosine-1-phosphate phosphatase 1",0.0502795201427997,7.96342836758628,0.6000880439044,0.565068404320546,0.736425198877133,-6.94005699024969
"2864","223393_s_at","TSHZ3","57616","teashirt zinc finger homeobox 3",0.314681062401887,7.44806499364536,4.33224367963549,0.00250957395251146,0.024289090805511,-1.76837778725346
"2865","223402_at","DUSP23","54935","dual specificity phosphatase 23",0.0311711354535626,8.46080318209776,0.415543870014295,0.688675281005203,0.822951461120645,-7.04144639710429
"2866","223407_at","ENKD1","84080","enkurin domain containing 1",0.0743299531844013,7.9356777474788,0.967343700486001,0.361726458910444,0.569281828001336,-6.64240063110082
"2867","223413_s_at","LYAR","55646","Ly1 antibody reactive",-0.0897772558564753,9.66570034192445,-1.43646684414273,0.188831210339934,0.379246420244466,-6.1115313653602
"2868","223422_s_at","ARHGAP24","83478","Rho GTPase activating protein 24",0.106518601978232,5.65826562143568,0.888227302235952,0.400357345030404,0.600301504367727,-6.71643491627889
"2869","223423_at","GPR160","26996","G protein-coupled receptor 160",-0.9624233474009,6.51732953351717,-13.7112722744263,7.78038046401251e-07,0.000196221195302395,6.63779077615357
"2870","223443_s_at","AMZ2P1","201283","archaelysin family metallopeptidase 2 pseudogene 1",0.167411450582078,9.11824101928597,2.96790712178269,0.0179459178019486,0.0875152624038843,-3.82710365857053
"2871","223449_at","SEMA6A","57556","semaphorin 6A",-0.381037286133832,9.76645885629354,-5.98329841887662,0.000330606723552045,0.00718784617929533,0.388056243206556
"2872","223452_s_at","ATL3","25923","atlastin GTPase 3",0.0988394792398477,7.02230188959024,1.48958414540196,0.174694927724228,0.362242725966305,-6.04310971027707
"2873","223455_at","TCHP","84260","trichoplein keratin filament binding",0.00339409909667054,9.11286759641645,0.0626679016980751,0.951569749147738,0.977865177912956,-7.13475507666426
"2874","223464_at","OSBPL5","114879","oxysterol binding protein like 5",0.0164661166939233,7.96559129090793,0.256742569711557,0.803862551716237,0.892315737424449,-7.10025022542882
"2875","223467_at","RASD1","51655","ras related dexamethasone induced 1",0.559268083233501,8.69739192071947,5.84357583411383,0.000386857638946343,0.00771268747369705,0.220710133906671
"2876","223468_s_at","RGMA","56963","repulsive guidance molecule BMP co-receptor a",-0.0239063664958667,8.77476986198781,-0.361310151638409,0.72723166830399,0.845392149095488,-7.06455976692213
"2877","223472_at","NSD2","7468","nuclear receptor binding SET domain protein 2",-0.0238112557501768,8.12016790512851,-0.237363081824171,0.818345983620606,0.900859262632549,-7.10556271258538
"2878","223475_at","CRISPLD1","83690","cysteine rich secretory protein LCCL domain containing 1",-0.0809962890138287,10.2872835307481,-1.39578688365091,0.200329900736492,0.395330210999556,-6.16294381141793
"2879","223484_at","C15orf48","84419","chromosome 15 open reading frame 48",0.199076683823374,4.7025723902979,1.93244257251224,0.08941501832392,0.236874659887527,-5.42618906522347
"2880","223492_s_at","LRRFIP1","9208","LRR binding FLII interacting protein 1",-0.0115424933225512,9.64836204322123,-0.153634064235564,0.881706291967517,0.940381856930844,-7.12377377768067
"2881","223493_at","FBXO4","26272","F-box protein 4",0.0403512042691201,6.637781547306,0.571594565195832,0.583308503174961,0.749976832291726,-6.95794805006308
"2882","223500_at","CPLX1","10815","complexin 1",0.28426181780968,4.25859686880769,1.29367515055276,0.231906984953116,0.435332145004328,-6.28795125654552
"2883","223503_at","TMEM163","81615","transmembrane protein 163",-0.410172401355293,9.12393110629008,-4.25951831515102,0.00276873550568529,0.0260065212116883,-1.87246200818708
"2884","223523_at","TMEM108","66000","transmembrane protein 108",0.0947787377886247,7.99837909391523,1.30754421366505,0.227382568022227,0.429235656101838,-6.27132681904266
"2885","223527_s_at","CDADC1","81602","cytidine and dCMP deaminase domain containing 1",0.109662635211034,8.41600681519344,1.47234148426583,0.179177219362251,0.368735167059646,-6.06547624321934
"2886","223536_at","PSD2","84249","pleckstrin and Sec7 domain containing 2",0.330378150826931,7.68060996352578,2.59910694560351,0.0316847705881233,0.125089896417045,-4.40603927698731
"2887","223541_at","HAS3","3038","hyaluronan synthase 3",0.075417283697881,8.54625236990783,0.926473816055624,0.381322836107606,0.588013569344776,-6.68127942552788
"2888","223543_at","PDZD4","57595","PDZ domain containing 4",0.264553383738827,8.57009501403457,4.30263884604387,0.002611762469721,0.0248560941457976,-1.81065795014968
"2889","223552_at","LRRC4","64101","leucine rich repeat containing 4",-0.062148894619364,8.42686015746432,-0.968745214503101,0.361068049992286,0.568422985069005,-6.64104380150669
"2890","223557_s_at","TMEFF2","23671","transmembrane protein with EGF like and two follistatin like domains 2",0.0272243862985331,8.03605342229562,0.256938468930544,0.803716544811214,0.892315737424449,-7.10019442988253
"2891","223571_at","C1QTNF6","114904","C1q and TNF related 6",-0.00637324869814115,6.68194237765985,-0.0336210241453001,0.97400378334459,0.987919205090575,-7.13631823383759
"2892","223588_at","THAP2","83591","THAP domain containing 2",0.102057416733818,6.4998709756703,0.54604173859079,0.599941916514099,0.761093316624023,-6.97331001817784
"2893","223592_s_at","RNF135","84282","ring finger protein 135",0.0713310178978261,8.76641391296341,1.07063094264521,0.315596345926393,0.526237345075282,-6.53835844073459
"2894","223593_at","AADAT","51166","aminoadipate aminotransferase",-0.156453412217088,8.66817647670467,-2.68486625013555,0.0277379373296364,0.115783112956662,-4.27153363241256
"2895","223594_at","TMEM117","84216","transmembrane protein 117",-0.180963071795579,7.08158388182271,-1.70502327986187,0.126619624485038,0.296366304363124,-5.75223149560856
"2896","223599_at","TRIM6","117854","tripartite motif containing 6",0.109248403916312,7.87580204239881,1.88258823052118,0.0965528026968565,0.249111169720176,-5.49905064718762
"2897","223603_at","RNF112","7732","ring finger protein 112",0.36833923835137,6.88016769392633,4.3197857805306,0.00255203872942649,0.0245190159070995,-1.78615441159587
"2898","223610_at","SEMA5B","54437","semaphorin 5B",0.281275280503207,9.43767551631294,3.2690676329561,0.0113857358847645,0.0663236055494388,-3.35708050684431
"2899","223611_s_at","LNX1","84708","ligand of numb-protein X 1",0.279053768880245,7.66168822065833,4.66870602107317,0.00160897813467124,0.0188317534374864,-1.29670999894829
"2900","223614_at","MMP16","4325","matrix metallopeptidase 16",-0.0643916140359391,9.12365160717954,-1.26740261133591,0.240687073622141,0.444698021739956,-6.31912508267986
"2901","223618_at","FMN2","56776","formin 2",-0.000392916877618887,7.96821150070777,-0.0047210861419485,0.996348835815523,0.999142808254746,-7.13693768417758
"2902","223621_at","PNMA3","29944","PNMA family member 3",0.107747420400289,8.27486715187254,1.77952102293199,0.113065934745876,0.275376424364172,-5.64730356796007
"2903","223622_s_at","HYI","81888","hydroxypyruvate isomerase (putative)",0.216279228572809,8.20567426926532,2.88098942034964,0.0204992087355868,0.0948477331571339,-3.96349715562822
"2904","223627_at","MEX3B","84206","mex-3 RNA binding family member B",0.114623785899349,8.80760585218317,1.3085959044984,0.227042566947472,0.428966755287836,-6.27006151413223
"2905","223629_at","PCDHB5","26167","protocadherin beta 5",0.0684779613451685,10.8848369491885,1.076726225672,0.313024234853363,0.523679681791166,-6.53196898903988
"2906","223631_s_at","C19orf33","64073","chromosome 19 open reading frame 33",0.115770498763793,6.32890598560096,0.909778726351353,0.389548782712121,0.593262095410609,-6.69677314555874
"2907","223638_at","NBPF3","84224","NBPF member 3",-0.0028824190733161,6.99705063317819,-0.0138504094040343,0.989288797210329,0.99593205011095,-7.1368428980698
"2908","223646_s_at","TXLNGY","246126","taxilin gamma pseudogene, Y-linked",-0.275458139815004,8.35082839032932,-3.29829450050115,0.0108998464546725,0.0648371432353566,-3.31177635087956
"2909","223652_at","AS3MT","57412","arsenite methyltransferase",-0.027001319866601,9.75500096459481,-0.407537942368532,0.694309784863931,0.826161489703625,-7.0450534758667
"2910","223658_at","KCNK6","9424","potassium two pore domain channel subfamily K member 6",0.108673650345511,4.34660452149944,0.438258018262775,0.67280242704641,0.814115290286187,-7.03084752509008
"2911","223666_at","SNX5","27131","sorting nexin 5",0.0223865965862,7.1947537688101,0.179480928124541,0.86202651466769,0.928107608268054,-7.11897706160842
"2912","223672_at","SGIP1","84251","SH3GL interacting endocytic adaptor 1",0.351267208755312,5.84402585750935,3.82556675016976,0.00505792227137176,0.0388904877085353,-2.50853718309286
"2913","223673_at","RFX4","5992","regulatory factor X4",0.0705228963787903,7.86548499248336,1.34631453783939,0.215132414430616,0.413855033710155,-6.22425342680086
"2914","223681_s_at","PATJ","10207","PATJ crumbs cell polarity complex component",-0.14609770929393,6.90517392440872,-2.00966799033988,0.0793502160428305,0.220397846762135,-5.31201143012756
"2915","223690_at","LTBP2","4053","latent transforming growth factor beta binding protein 2",0.0576548612105805,7.10616331683727,0.616902364023658,0.554460269587142,0.728306666613944,-6.92912655980668
"2916","223693_s_at","RADIL","55698","Rap associating with DIL domain",0.120507492841037,7.61653689734116,2.08196538122165,0.0709286744577042,0.20502248364737,-5.20382507419411
"2917","223696_at","ARSD","414","arylsulfatase D",0.207601347878673,7.45380704367155,2.13889753304893,0.0649174636521307,0.195488768156028,-5.11785258274627
"2918","223698_at","SLC25A36","55186","solute carrier family 25 member 36",0.201150025161546,5.36781441428374,1.2806294395004,0.236232297664999,0.440005472087267,-6.30348323988798
"2919","223715_at","BRSK2","9024","BR serine/threonine kinase 2",-0.0722411400349099,6.9960498427579,-0.670551609948156,0.521406100518991,0.700939586398986,-6.89242919937977
"2920","223741_s_at","TTYH2","94015","tweety family member 2",-0.289149330609957,6.85408092116339,-2.01013391200759,0.0792929514739823,0.220360136217502,-5.31131805069117
"2921","223755_at","KIRREL2","84063","kirre like nephrin family adhesion molecule 2",-0.130745608757741,7.60386990042766,-1.74593093085905,0.118999846022094,0.285282900824831,-5.69486093652545
"2922","223761_at","FGF19","9965","fibroblast growth factor 19",0.233940853706133,6.95360988422758,2.0685905956316,0.0724180231549788,0.207661460371639,-5.22392626846478
"2923","223764_x_at","NIPSNAP3B","55335","nipsnap homolog 3B",0.0757475437920156,6.31030901796477,0.621219844359354,0.551755274067491,0.725698462163344,-6.92627560355195
"2924","223786_at","CHST6","4166","carbohydrate sulfotransferase 6",-0.167988255178469,7.79126267915166,-1.71432881252012,0.124847401155145,0.294266491320819,-5.73923540021683
"2925","223792_at","ZNF2","7549","zinc finger protein 2",-0.00461495167705284,7.12784124540323,-0.0508539476543091,0.960689788829308,0.981312129375259,-7.135504559694
"2926","223807_at","IGSF1","3547","immunoglobulin superfamily member 1",0.282041409267532,6.84434859593937,1.94031818229889,0.0883347728079963,0.235146107551176,-5.41461581424278
"2927","223810_at","KLHL1","57626","kelch like family member 1",0.692802253838371,4.23767723172744,6.63645349736472,0.00016372814933027,0.00485791050130519,1.13562902441344
"2928","223821_s_at","SUSD4","55061","sushi domain containing 4",0.536324018395421,4.27998283746334,5.06789701916515,0.000970123041397097,0.013801617008602,-0.758582829754585
"2929","223843_at","SCARA3","51435","scavenger receptor class A member 3",0.242783091960349,6.15806863539196,1.07890535570946,0.312108691073747,0.522494602647188,-6.52967813211028
"2930","223852_s_at","STK40","83931","serine/threonine kinase 40",-0.00533904640628435,7.60165180882917,-0.0906361181256925,0.93001190688687,0.966818049287389,-7.1323598224321
"2931","223866_at","ARMC2","84071","armadillo repeat containing 2",0.00243243650936886,5.05296527512254,0.0131749407711861,0.989811135449285,0.99593205011095,-7.13685310350682
"2932","223869_at","SOST","50964","sclerostin",-0.299564035464,4.54810987724583,-2.72808270704576,0.0259436242683565,0.111369907071991,-4.20367718115099
"2933","223875_s_at","EPC1","80314","enhancer of polycomb homolog 1",0.297657695395867,7.37290313237089,2.6149998941911,0.0309122394423941,0.123355487141959,-4.38113261554495
"2934","223913_s_at","MIR7-3HG","284424","MIR7-3 host gene",0.974775590828298,6.40564639475039,4.62770078872604,0.00169703185443932,0.0193224123561895,-1.35331304224584
"2935","223915_at","BCOR","54880","BCL6 corepressor",0.0777224624405104,6.43056593241191,0.520824236238942,0.616605735203546,0.773479066989974,-6.98783050374487
"2936","223924_at","TTC25","83538","tetratricopeptide repeat domain 25",0.0518650237752025,6.82580380131592,0.294683851871299,0.775744012807402,0.87535856836701,-7.08866488107795
"2937","223962_at","TTC29","83894","tetratricopeptide repeat domain 29",-0.434904846667246,5.46686651407339,-2.93893673063865,0.0187580741102164,0.0902206894636366,-3.8725428830425
"2938","224020_at","LINC00626","79100","long intergenic non-protein coding RNA 626",-0.138891094317339,6.26981148876666,-1.11353828684514,0.297840224974608,0.508050759138289,-6.49281106429251
"2939","224209_s_at","GDA","9615","guanine deaminase",-0.0451907326364624,6.67287039571027,-0.293154081903349,0.77687127426569,0.875358633501654,-7.08916221836518
"2940","224215_s_at","DLL1","28514","delta like canonical Notch ligand 1",0.00374671132582272,10.9150728211246,0.0715950814905605,0.944683175495959,0.974832638543703,-7.13408536440092
"2941","224219_s_at","TRPC4","7223","transient receptor potential cation channel subfamily C member 4",-0.0014864348079886,5.94202802781213,-0.0220443648377091,0.982952948623077,0.992198253523074,-7.13667847173513
"2942","224242_at","GALP","85569","galanin like peptide",0.270482079722523,6.58462428039754,1.45732259538613,0.183164372407646,0.373862902523433,-6.08483703199088
"2943","224276_at","ZNF33A","7581","zinc finger protein 33A",0.0337621861611224,6.45148579762741,0.498067510538486,0.631849556791182,0.785315254941942,-7.00038303640773
"2944","224280_s_at","MTFR1L","56181","mitochondrial fission regulator 1 like",0.102738286482355,9.39052149338108,1.61244803270542,0.145562458863481,0.324157634661103,-5.87967317437616
"2945","224281_s_at","NGRN","51335","neugrin, neurite outgrowth associated",0.131677615489833,11.0716281856001,2.22023530030167,0.0571898089732364,0.180799069586849,-4.9939864249179
"2946","224318_s_at","KANSL3","55683","KAT8 regulatory NSL complex subunit 3",0.0254366032557432,11.045878133498,0.446627408194682,0.66699699725494,0.811269075031086,-7.02680669117907
"2947","224341_x_at","TLR4","7099","toll like receptor 4",0.0642702749854895,3.45844349260845,0.417051139907148,0.687616772994489,0.822719528148134,-7.04075977812486
"2948","224370_s_at","CAPS2","84698","calcyphosine 2",-0.104177706297598,4.57332595181705,-0.760037484648072,0.469054600139931,0.657197611973837,-6.82520570133882
"2949","224374_s_at","EMILIN2","84034","elastin microfibril interfacer 2",0.155348711634399,7.13004709988066,1.77676439037097,0.113542250165185,0.27619798437855,-5.65122121551217
"2950","224392_s_at","OPN3","23596","opsin 3",0.00506189773380683,8.1723422215124,0.0707656273608883,0.945322831014322,0.97509373407694,-7.13415133807543
"2951","224393_s_at","TMEM121B","27439","transmembrane protein 121B",0.191436954555135,8.00222644039405,2.3591422702204,0.0460465042276803,0.159627881322625,-4.78013022022012
"2952","224400_s_at","CHST9","83539","carbohydrate sulfotransferase 9",-0.326831706874781,6.41488969066217,-3.38607909985388,0.00956761448041742,0.0595056072000314,-3.1761230577529
"2953","224407_s_at","STK26","51765","serine/threonine kinase 26",-0.170368692791911,6.49985609374919,-1.76045885632592,0.116398430457685,0.280915637908405,-5.67434054623331
"2954","224435_at","PRXL2A","84293","peroxiredoxin like 2A",-0.0834655398256476,11.5459296011934,-1.64314028141865,0.13901099087305,0.316698933136252,-5.83780512096117
"2955","224436_s_at","NIPSNAP3A","25934","nipsnap homolog 3A",0.110828123217727,9.67161764334928,1.08951427873202,0.307681569587196,0.517487774924247,-6.51847617560499
"2956","224462_s_at","CHCHD6","84303","coiled-coil-helix-coiled-coil-helix domain containing 6",0.116713605479276,9.73606991306652,1.82886797450476,0.104851407699379,0.261859453344847,-5.57674345174454
"2957","224463_s_at","CFAP300","85016","cilia and flagella associated protein 300",0.218778233298409,7.84954130593063,2.68429767061447,0.0277623750263233,0.115783112956662,-4.27242613494916
"2958","224492_s_at","ZNF627","199692","zinc finger protein 627",0.209489233796461,10.6643305026908,3.88095322271945,0.00467638639203762,0.0366268524245928,-2.42597981525561
"2959","224494_x_at","HSD17B14","51171","hydroxysteroid 17-beta dehydrogenase 14",-0.0949077358029493,7.51051660070227,-0.962655838268225,0.363935280302682,0.570976533078298,-6.64692775832373
"2960","224496_s_at","TMEM107","84314","transmembrane protein 107",0.250926862679639,9.04058220605619,3.49439007845463,0.00815703144950387,0.0532264768839554,-3.0097047279336
"2961","224512_s_at","NAA38","84316","N(alpha)-acetyltransferase 38, NatC auxiliary subunit",0.00498991118122838,10.1097951871678,0.0890869527466637,0.931204568169032,0.966818049287389,-7.13251532064663
"2962","224521_s_at","CCDC77","84318","coiled-coil domain containing 77",0.098702503318334,8.70492518670654,1.36516409697066,0.209384477402056,0.407774248654815,-6.20105482842528
"2963","224522_s_at","DCAKD","79877","dephospho-CoA kinase domain containing",0.0721215910129391,9.52249229801506,1.12630212168376,0.292714693433855,0.5035651138064,-6.47900918854889
"2964","224525_s_at","OLA1","29789","Obg like ATPase 1",0.376820076004534,7.09237020766964,5.49923157961066,0.000576011434691001,0.0100124905457138,-0.203364865180329
"2965","224562_at","WASF2","10163","WASP family member 2",-0.0322753322828113,9.7685045936279,-0.453317922865837,0.662373201628103,0.807915649899026,-7.02352416928281
"2966","224568_x_at","MALAT1","378938","metastasis associated lung adenocarcinoma transcript 1",-0.0789748117972326,10.9284267962823,-1.48144531126853,0.176798057181278,0.364909676768476,-6.05368546287469
"2967","224571_at","IRF2BP2","359948","interferon regulatory factor 2 binding protein 2",0.274265666766285,9.11949210718183,4.59940690009506,0.00176083697444219,0.019505808884481,-1.39251289155775
"2968","224580_at","SLC38A1","81539","solute carrier family 38 member 1",-0.262039290590497,8.22331354225603,-3.33873753919134,0.0102632566336255,0.0622958681829206,-3.24919898983763
"2969","224583_at","COTL1","23406","coactosin like F-actin binding protein 1",-0.0639232897269437,10.4170353347096,-1.0916418565069,0.30679973486042,0.51701830856869,-6.51621989906491
"2970","224587_at","SUB1","10923","SUB1 regulator of transcription",0.115734512485725,11.5879287130418,1.79652964192854,0.110168367632967,0.270803726286885,-5.62307436821286
"2971","224591_at","HP1BP3","50809","heterochromatin protein 1 binding protein 3",-0.0604474610126129,12.03432599896,-1.12304894224301,0.294014299336425,0.504601866064086,-6.48253778509129
"2972","224593_at","ZNF664","144348","zinc finger protein 664",-0.0742444068143389,12.2211504089049,-1.49047517834537,0.174466038299168,0.362142673737038,-6.04194990485216
"2973","224599_at","CGGBP1","8545","CGG triplet repeat binding protein 1",-0.0155731005811344,11.1439496190094,-0.302246945827563,0.770179255856615,0.872294736343329,-7.0861688822326
"2974","224604_at","C4orf3","401152","chromosome 4 open reading frame 3",0.180097221263317,11.6291245708053,2.52890406935275,0.0353397818484411,0.134429758403874,-4.51590996017014
"2975","224619_at","CASC4","113201","cancer susceptibility 4",-0.000657704834816641,10.9475891308253,-0.00711294964118777,0.994499060523235,0.998060736426422,-7.13692185959159
"2976","224629_at","LMAN1","3998","lectin, mannose binding 1",-0.234556320269915,11.5496133967659,-4.54440088432063,0.00189246424703805,0.0203097652384254,-1.46905531468551
"2977","224639_at","SPPL3","121665","signal peptide peptidase like 3",0.10071455299517,10.6838276018094,1.60671659796842,0.146816747079897,0.325795092218509,-5.88744762615633
"2978","224641_at","FYTTD1","84248","forty-two-three domain containing 1",0.00150250776321315,10.5454540630366,0.0300382579734755,0.976773031986618,0.989798641709702,-7.13644572782982
"2979","224644_at","FGD5-AS1","100505641","FGD5 antisense RNA 1",-0.0984119199799469,11.4863643344359,-1.35033561137832,0.21389494822465,0.412575953669268,-6.21932149425254
"2980","224649_x_at","CCNY","219771","cyclin Y",0.207096087527898,7.83342421596489,2.48433436563643,0.0378798499075677,0.139992699774843,-4.58550929519575
"2981","224650_at","MAL2","114569","mal, T cell differentiation protein 2 (gene/pseudogene)",-0.210545908189484,8.8636674486947,-2.55888262190856,0.0337291863679858,0.130595950931109,-4.4690245644516
"2982","224657_at","ERRFI1","54206","ERBB receptor feedback inhibitor 1",-0.0644999209260408,10.6140842195046,-1.23569737904,0.251653593605103,0.457040535004721,-6.35617764266911
"2983","224663_s_at","CFL2","1073","cofilin 2",-0.0691038925857796,9.87692364056748,-1.34646926806692,0.215084683118033,0.413855033710155,-6.2240638174709
"2984","224688_at","TMEM248","55069","transmembrane protein 248",0.0183517401789164,9.77409004207056,0.276035225393165,0.789523656426155,0.884757296842516,-7.09455467620064
"2985","224690_at","FAM210B","116151","family with sequence similarity 210 member B",0.00600424358776586,10.7034318288422,0.103976535900664,0.919749595601863,0.963105284913257,-7.13091009682905
"2986","224694_at","ANTXR1","84168","ANTXR cell adhesion molecule 1",-0.143598918757947,11.2643151007702,-2.72378788825731,0.0261164781175524,0.111826413943068,-4.21042216326487
"2987","224707_at","CYSTM1","84418","cysteine rich transmembrane module containing 1",-0.152950543428796,10.0899833017884,-2.46461740728439,0.0390618029708287,0.142670336122274,-4.61625305733487
"2988","224719_s_at","C12orf57","113246","chromosome 12 open reading frame 57",0.173196685382258,12.1040592635159,3.17549682376799,0.0131007012075666,0.0721396690949412,-3.50254598616621
"2989","224722_at","MIB1","57534","mindbomb E3 ubiquitin protein ligase 1",-0.0131239987816656,9.08298973950717,-0.164054763641906,0.873760608296513,0.93691507403223,-7.12192882539714
"2990","224724_at","SULF2","55959","sulfatase 2",-0.0292891714098626,8.89965149409047,-0.449773778171008,0.66482064753887,0.80930430454846,-7.0252687861213
"2991","224728_at","ATPAF1","64756","ATP synthase mitochondrial F1 complex assembly factor 1",-0.0221258710801671,10.3496408486687,-0.399603421259654,0.699914062589858,0.828919119911539,-7.04856195814789
"2992","224747_at","UBE2Q2","92912","ubiquitin conjugating enzyme E2 Q2",0.174484762379326,9.74287490902811,1.93022157483321,0.0897219446919638,0.237438346813361,-5.42944979769426
"2993","224748_at","DCAF7","10238","DDB1 and CUL4 associated factor 7",0.147457124873066,11.0411182384786,2.62578866512064,0.0303987979878159,0.122423362487784,-4.36421910632291
"2994","224751_at","STMP1","647087","short transmembrane mitochondrial protein 1",0.10189628643057,11.5025330473073,1.7747014584507,0.113899934885894,0.276739533508887,-5.65415129137659
"2995","224755_at","TM9SF3","56889","transmembrane 9 superfamily member 3",-0.0469643924580687,10.0230835464581,-0.691078069937912,0.50908578208148,0.692697244353651,-6.87766548195078
"2996","224759_s_at","TMEM263","90488","transmembrane protein 263",0.0687748437263451,9.97537816805503,1.40658814022792,0.197218544753374,0.390872432116314,-6.14937897248925
"2997","224764_at","ARHGAP21","57584","Rho GTPase activating protein 21",-0.0716213988079701,10.6566573706245,-0.738041307007852,0.481593454178635,0.667717807277909,-6.842412097238
"2998","224765_at","MSL1","339287","MSL complex subunit 1",0.0283959582069429,11.5994197308977,0.560422192330557,0.590549414278281,0.754491196965463,-6.96474457405656
"2999","224784_at","MLLT6","4302","MLLT6, PHD finger containing",-0.191167465933168,7.71829425409808,-1.40497415141888,0.197680762239615,0.391330576099169,-6.15140991131573
"3000","224789_at","DCAF12","25853","DDB1 and CUL4 associated factor 12",-0.0993453775527691,9.51775430737135,-1.31460296311898,0.22510884100293,0.427189422953278,-6.26282178711234
"3001","224791_at","ASAP1","50807","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",-0.160554785124882,10.6234170853753,-2.62381118364419,0.0304922506855701,0.122454548135363,-4.36731953293454
"3002","224793_s_at","TGFBR1","7046","transforming growth factor beta receptor 1",-0.0246459937888375,12.0639201760019,-0.254774837063283,0.805329588788789,0.893470737888971,-7.10080834830457
"3003","224797_at","ARRDC3","57561","arrestin domain containing 3",0.176444141240983,9.28351890589153,1.6686009337142,0.13378307419711,0.308692509721053,-5.80278031741275
"3004","224804_s_at","FAM219B","57184","family with sequence similarity 219 member B",0.0496378078310435,10.5662974227343,0.889799154923293,0.399561788711511,0.600301504367727,-6.71501390047701
